dex,pokemon,fastmove,chargemove,WeaveDPS,WeaveDPS Percentile,TDO,TDO Percentile,~TDO per CP,~SurvivalTime
364,sealeo,powder snow,body slam,6.47,35.09,114,15.66,0.04,13.34653
87,dewgong,ice shard,aqua jet,6.46,35.03,154,21.15,0.05,18.10008
138,omanyte,mud shot,rock tomb,6.46,35.03,63,8.65,0.03,7.441334
83,farfetchd,cut,aerial ace,6.45,34.98,62,8.52,0.04,7.339553
222,corsola,bubble,bubble beam,6.45,34.98,84,11.54,0.04,9.933088
269,dustox,confusion,sludge bomb,6.45,34.98,100,13.74,0.06,11.74442
219,magcargo,rock throw,overheat,6.44,34.92,101,13.87,0.04,11.97908
120,staryu,tackle,bubble beam,6.43,34.87,37,5.08,0.03,4.393554
140,kabuto,mud shot,ancient power,6.43,34.87,52,7.14,0.03,6.137028
353,shuppet,astonish,ominous wind,6.42,34.82,32,4.4,0.02,3.845066
17,pidgeotto,steel wing,aerial ace,6.41,34.76,68,9.34,0.04,8.048252
147,dratini,dragon breath,aqua tail,6.41,34.76,41,5.63,0.03,4.885496
179,mareep,thunder shock,discharge,6.41,34.76,47,6.46,0.03,5.609273
209,snubbull,bite,crunch,6.41,34.76,55,7.55,0.03,6.503628
225,delibird,quick attack,aerial ace,6.41,34.76,43,5.91,0.03,5.096598
366,clamperl,water gun,body slam,6.41,34.76,54,7.42,0.03,6.451795
54,psyduck,zen headbutt,aqua tail,6.4,34.71,50,6.87,0.03,5.908962
140,kabuto,scratch,aqua jet,6.4,34.71,52,7.14,0.03,6.137028
271,lombre,razor leaf,ice beam,6.4,34.71,75,10.3,0.04,8.966167
371,bagon,ember,flamethrower,6.4,34.71,50,6.87,0.03,5.929696
100,voltorb,spark,thunderbolt,6.39,34.65,48,6.59,0.04,5.669588
108,lickitung,zen headbutt,hyper beam,6.39,34.65,116,15.93,0.06,13.8036
137,porygon,zen headbutt,psybeam,6.39,34.65,87,11.95,0.04,10.38168
242,blissey,zen headbutt,psychic,6.38,34.6,503,69.09,0.1,60
258,mudkip,water gun,stomp,6.38,34.6,48,6.59,0.03,5.747809
364,sealeo,powder snow,water pulse,6.38,34.6,112,15.38,0.04,13.34653
318,carvanha,snarl,aqua jet,6.37,34.54,22,3.02,0.02,2.597305
318,carvanha,snarl,crunch,6.37,34.54,22,3.02,0.02,2.597305
318,carvanha,snarl,poison fang,6.37,34.54,22,3.02,0.02,2.597305
325,spoink,zen headbutt,psybeam,6.37,34.54,84,11.54,0.04,10.03958
325,spoink,zen headbutt,mirror coat,6.36,34.49,84,11.54,0.04,10.03958
209,snubbull,bite,brick break,6.34,34.38,54,7.42,0.03,6.503628
303,mawile,bite,vice grip,6.34,34.38,76,10.44,0.03,9.078315
304,aron,metal claw,rock tomb,6.34,34.38,82,11.26,0.04,9.776647
8,wartortle,water gun,ice beam,6.33,34.33,88,12.09,0.04,10.51173
331,cacnea,poison sting,brick break,6.33,34.33,39,5.36,0.02,4.72717
341,corphish,bubble,aqua jet,6.33,34.33,50,6.87,0.03,5.984356
92,gastly,lick,night shade,6.32,34.27,24,3.3,0.02,2.929036
92,gastly,lick,dark pulse,6.32,34.27,24,3.3,0.02,2.929036
92,gastly,lick,sludge bomb,6.32,34.27,24,3.3,0.02,2.929036
92,gastly,lick,ominous wind,6.32,34.27,24,3.3,0.02,2.929036
152,chikorita,vine whip,grass knot,6.32,34.27,55,7.55,0.04,6.664782
323,camerupt,rock smash,overheat,6.32,34.27,92,12.64,0.03,11.10263
323,camerupt,rock smash,solar beam,6.32,34.27,92,12.64,0.03,11.10263
27,sandshrew,scratch,dig,6.31,34.22,71,9.75,0.04,8.541137
133,eevee,quick attack,body slam,6.31,34.22,65,8.93,0.04,7.888041
294,loudred,bite,crunch,6.31,34.22,68,9.34,0.03,8.147206
108,lickitung,lick,power whip,6.3,34.16,114,15.66,0.05,13.8036
322,numel,ember,bulldoze,6.3,34.16,50,6.87,0.03,6.061634
27,sandshrew,scratch,rock slide,6.29,34.11,71,9.75,0.04,8.541137
61,poliwhirl,mud shot,bubble beam,6.29,34.11,81,11.13,0.04,9.770992
216,teddiursa,lick,crunch,6.29,34.11,56,7.69,0.03,6.756196
162,furret,sucker punch,dig,6.28,34.06,103,14.15,0.04,12.48516
170,chinchou,spark,thunderbolt,6.27,34,76,10.44,0.05,9.273396
206,dunsparce,astonish,rock slide,6.27,34,121,16.62,0.05,14.62162
308,medicham,psycho cut,psychic,6.27,34,86,11.81,0.04,10.48158
108,lickitung,lick,stomp,6.26,33.95,114,15.66,0.05,13.8036
168,ariados,poison sting,shadow sneak,6.26,33.95,85,11.68,0.03,10.3044
184,azumarill,rock smash,hydro pump,6.26,33.95,138,18.96,0.06,16.73923
312,minun,spark,swift,6.26,33.95,94,12.91,0.04,11.42871
179,mareep,tackle,discharge,6.24,33.84,46,6.32,0.03,5.609273
351,castform,rock smash,crunch,6.24,33.84,91,12.5,0.04,11.10263
25,pikachu,thunder shock,discharge,6.23,33.79,37,5.08,0.03,4.55188
371,bagon,bite,crunch,6.23,33.79,49,6.73,0.03,5.929696
108,lickitung,zen headbutt,power whip,6.22,33.73,113,15.52,0.05,13.8036
140,kabuto,mud shot,rock tomb,6.22,33.73,50,6.87,0.03,6.137028
176,togetic,extrasensory,ancient power,6.22,33.73,98,13.46,0.04,11.97814
271,lombre,bubble,bubble beam,6.22,33.73,73,10.03,0.04,8.966167
17,pidgeotto,wing attack,aerial ace,6.21,33.68,66,9.07,0.04,8.048252
118,goldeen,peck,aqua tail,6.21,33.68,52,7.14,0.03,6.321742
8,wartortle,bite,ice beam,6.2,33.62,86,11.81,0.04,10.51173
109,koffing,acid,dark pulse,6.2,33.62,64,8.79,0.04,7.884271
294,loudred,rock smash,crunch,6.2,33.62,66,9.07,0.03,8.147206
25,pikachu,quick attack,discharge,6.19,33.57,37,5.08,0.03,4.55188
153,bayleef,razor leaf,ancient power,6.19,33.57,87,11.95,0.04,10.671
352,kecleon,lick,shadow sneak,6.18,33.51,116,15.93,0.04,14.2701
111,rhyhorn,rock smash,horn attack,6.17,33.46,114,15.66,0.04,14.02036
296,makuhita,rock smash,cross chop,6.17,33.46,41,5.63,0.04,5.062671
312,minun,quick attack,swift,6.17,33.46,93,12.77,0.04,11.42871
98,krabby,bubble,water pulse,6.16,33.41,48,6.59,0.02,5.927811
147,dratini,iron tail,aqua tail,6.16,33.41,40,5.49,0.03,4.885496
206,dunsparce,astonish,drill run,6.16,33.41,118,16.21,0.05,14.62162
74,geodude,rock throw,dig,6.15,33.35,63,8.65,0.03,7.839977
184,azumarill,bubble,ice beam,6.15,33.35,135,18.54,0.06,16.73923
352,kecleon,sucker punch,shadow sneak,6.15,33.35,115,15.8,0.04,14.2701
133,eevee,tackle,body slam,6.14,33.3,64,8.79,0.04,7.888041
207,gligar,fury cutter,night slash,6.14,33.3,119,16.35,0.04,14.7922
54,psyduck,water gun,cross chop,6.13,33.24,48,6.59,0.03,5.908962
79,slowpoke,confusion,water pulse,6.13,33.24,91,12.5,0.05,11.24399
189,jumpluff,infestation,energy ball,6.13,33.24,131,17.99,0.05,16.30572
322,numel,ember,stomp,6.13,33.24,49,6.73,0.03,6.061634
351,castform,bite,ancient power,6.13,33.24,90,12.36,0.04,11.10263
51,dugtrio,mud slap,earthquake,6.12,33.19,51,7.01,0.02,6.372632
51,dugtrio,mud slap,stone edge,6.12,33.19,51,7.01,0.02,6.372632
137,porygon,charge beam,signal beam,6.12,33.19,84,11.54,0.03,10.38168
189,jumpluff,infestation,dazzling gleam,6.12,33.19,131,17.99,0.05,16.30572
293,whismur,pound,stomp,6.12,33.19,30,4.12,0.03,3.747055
109,koffing,infestation,sludge,6.11,33.13,63,8.65,0.04,7.884271
356,dusclops,feint attack,shadow punch,6.11,33.13,88,12.09,0.04,10.98483
79,slowpoke,water gun,psychic,6.1,33.08,90,12.36,0.05,11.24399
100,voltorb,tackle,thunderbolt,6.1,33.08,45,6.18,0.03,5.669588
17,pidgeotto,steel wing,air cutter,6.09,33.03,64,8.79,0.04,8.048252
225,delibird,ice shard,icy wind,6.09,33.03,41,5.63,0.03,5.096598
2,ivysaur,vine whip,solar beam,6.08,32.97,83,11.4,0.03,10.41843
341,corphish,rock smash,aqua jet,6.08,32.97,48,6.59,0.03,5.984356
1,bulbasaur,tackle,seed bomb,6.07,32.92,52,7.14,0.03,6.468759
27,sandshrew,mud shot,dig,6.07,32.92,68,9.34,0.04,8.541137
83,farfetchd,cut,air cutter,6.07,32.92,59,8.1,0.03,7.339553
100,voltorb,spark,discharge,6.07,32.92,45,6.18,0.03,5.669588
189,jumpluff,bullet seed,energy ball,6.06,32.86,130,17.86,0.05,16.30572
356,dusclops,hex,shadow punch,6.06,32.86,88,12.09,0.04,10.98483
189,jumpluff,bullet seed,dazzling gleam,6.05,32.81,130,17.86,0.05,16.30572
222,corsola,tackle,rock blast,6.05,32.81,79,10.85,0.04,9.933088
27,sandshrew,mud shot,rock slide,6.04,32.75,68,9.34,0.04,8.541137
209,snubbull,tackle,crunch,6.03,32.7,52,7.14,0.03,6.503628
222,corsola,tackle,power gem,6.02,32.65,79,10.85,0.04,9.933088
258,mudkip,water gun,sludge,6.01,32.59,45,6.18,0.03,5.747809
98,krabby,mud shot,vice grip,6,32.54,47,6.46,0.02,5.927811
351,castform,rock smash,ancient power,6,32.54,88,12.09,0.04,11.10263
356,dusclops,feint attack,ice punch,6,32.54,87,11.95,0.04,10.98483
170,chinchou,bubble,bubble beam,5.99,32.48,73,10.03,0.04,9.273396
176,togetic,hidden power,ancient power,5.99,32.48,94,12.91,0.04,11.97814
27,sandshrew,scratch,sand tomb,5.98,32.43,67,9.2,0.04,8.541137
304,aron,tackle,iron head,5.98,32.43,77,10.58,0.04,9.776647
308,medicham,psycho cut,ice punch,5.98,32.43,82,11.26,0.04,10.48158
356,dusclops,feint attack,fire punch,5.98,32.43,86,11.81,0.04,10.98483
83,farfetchd,fury cutter,leaf blade,5.97,32.38,58,7.97,0.03,7.339553
108,lickitung,zen headbutt,stomp,5.97,32.38,108,14.84,0.05,13.8036
296,makuhita,rock smash,heavy slam,5.97,32.38,40,5.49,0.03,5.062671
166,ledian,bug bite,aerial ace,5.96,32.32,102,14.01,0.05,13.02987
43,oddish,razor leaf,moonblast,5.95,32.27,50,6.87,0.03,6.370747
206,dunsparce,bite,dig,5.95,32.27,114,15.66,0.04,14.62162
46,paras,bug bite,cross poison,5.94,32.21,35,4.81,0.03,4.472717
102,exeggcute,bullet seed,seed bomb,5.94,32.21,76,10.44,0.04,9.723871
44,gloom,acid,moonblast,5.93,32.16,75,10.3,0.03,9.660729
118,goldeen,mud shot,aqua tail,5.93,32.16,49,6.73,0.03,6.321742
356,dusclops,hex,ice punch,5.93,32.16,86,11.81,0.04,10.98483
147,dratini,dragon breath,wrap,5.92,32.1,38,5.22,0.03,4.885496
74,geodude,tackle,rock tomb,5.91,32.05,61,8.38,0.03,7.839977
356,dusclops,hex,fire punch,5.91,32.05,85,11.68,0.04,10.98483
33,nidorino,poison sting,dig,5.9,32,63,8.65,0.03,8.07464
153,bayleef,tackle,energy ball,5.9,32,83,11.4,0.04,10.671
167,spinarak,bug bite,cross poison,5.9,32,30,4.12,0.03,3.853548
209,snubbull,tackle,brick break,5.9,32,50,6.87,0.03,6.503628
222,corsola,tackle,bubble beam,5.9,32,77,10.58,0.04,9.933088
239,elekid,thunder shock,brick break,5.9,32,47,6.46,0.03,6.076713
33,nidorino,poison sting,horn attack,5.89,31.94,63,8.65,0.03,8.07464
322,numel,tackle,bulldoze,5.87,31.83,47,6.46,0.03,6.061634
158,totodile,water gun,water pulse,5.86,31.78,54,7.42,0.03,6.983319
8,wartortle,water gun,aqua jet,5.85,31.72,81,11.13,0.04,10.51173
17,pidgeotto,wing attack,air cutter,5.85,31.72,62,8.52,0.04,8.048252
100,voltorb,tackle,discharge,5.85,31.72,44,6.04,0.03,5.669588
371,bagon,ember,crunch,5.85,31.72,46,6.32,0.03,5.929696
258,mudkip,tackle,stomp,5.84,31.67,44,6.04,0.03,5.747809
271,lombre,bubble,ice beam,5.83,31.62,69,9.48,0.04,8.966167
166,ledian,bug bite,bug buzz,5.82,31.56,100,13.74,0.05,13.02987
228,houndour,feint attack,dark pulse,5.82,31.56,40,5.49,0.02,5.243615
246,larvitar,bite,ancient power,5.82,31.56,44,6.04,0.03,5.747809
61,poliwhirl,mud shot,mud bomb,5.81,31.51,75,10.3,0.04,9.770992
77,ponyta,ember,fire blast,5.81,31.51,60,8.24,0.03,7.842805
341,corphish,bubble,vice grip,5.81,31.51,46,6.32,0.03,5.984356
39,jigglypuff,pound,play rough,5.79,31.4,51,7.01,0.05,6.668552
184,azumarill,rock smash,ice beam,5.79,31.4,127,17.45,0.05,16.73923
252,treecko,pound,aerial ace,5.79,31.4,40,5.49,0.03,5.226652
54,psyduck,zen headbutt,cross chop,5.77,31.29,45,6.18,0.03,5.908962
8,wartortle,bite,aqua jet,5.76,31.24,80,10.99,0.04,10.51173
158,totodile,scratch,water pulse,5.76,31.24,53,7.28,0.03,6.983319
246,larvitar,bite,stomp,5.76,31.24,44,6.04,0.03,5.747809
371,bagon,bite,twister,5.76,31.24,45,6.18,0.03,5.929696
46,paras,scratch,cross poison,5.75,31.18,34,4.67,0.03,4.472717
170,chinchou,spark,bubble beam,5.75,31.18,70,9.62,0.04,9.273396
225,delibird,quick attack,icy wind,5.75,31.18,39,5.36,0.03,5.096598
239,elekid,low kick,brick break,5.74,31.13,46,6.32,0.03,6.076713
294,loudred,bite,disarming voice,5.73,31.07,61,8.38,0.03,8.147206
61,poliwhirl,mud shot,scald,5.72,31.02,74,10.16,0.04,9.770992
83,farfetchd,fury cutter,aerial ace,5.72,31.02,55,7.55,0.03,7.339553
96,drowzee,confusion,psyshock,5.72,31.02,82,11.26,0.05,10.86043
246,larvitar,rock smash,ancient power,5.72,31.02,43,5.91,0.03,5.747809
304,aron,tackle,body slam,5.72,31.02,74,10.16,0.04,9.776647
147,dratini,dragon breath,twister,5.71,30.97,37,5.08,0.03,4.885496
27,sandshrew,mud shot,sand tomb,5.7,30.91,64,8.79,0.03,8.541137
118,goldeen,peck,water pulse,5.67,30.75,47,6.46,0.03,6.321742
30,nidorina,bite,poison fang,5.66,30.69,76,10.44,0.04,10.15927
48,venonat,bug bite,signal beam,5.66,30.69,55,7.55,0.04,7.324475
47,parasect,bug bite,solar beam,5.65,30.64,75,10.3,0.03,10.10272
52,meowth,scratch,body slam,5.65,30.64,31,4.26,0.03,4.207897
109,koffing,tackle,sludge,5.65,30.64,59,8.1,0.03,7.884271
231,phanpy,tackle,rock slide,5.65,30.64,82,11.26,0.04,11.06116
37,vulpix,ember,flamethrower,5.64,30.59,43,5.91,0.04,5.7676
39,jigglypuff,pound,dazzling gleam,5.64,30.59,49,6.73,0.04,6.668552
69,bellsprout,vine whip,power whip,5.64,30.59,31,4.26,0.02,4.189992
69,bellsprout,vine whip,sludge bomb,5.64,30.59,31,4.26,0.02,4.189992
69,bellsprout,vine whip,wrap,5.64,30.59,31,4.26,0.02,4.189992
48,venonat,confusion,signal beam,5.63,30.53,54,7.42,0.04,7.324475
361,snorunt,hex,avalanche,5.63,30.53,43,5.91,0.04,5.855245
246,larvitar,rock smash,stomp,5.62,30.48,42,5.77,0.03,5.747809
294,loudred,rock smash,disarming voice,5.62,30.48,60,8.24,0.03,8.147206
322,numel,tackle,stomp,5.61,30.42,45,6.18,0.03,6.061634
329,vibrava,dragon breath,sand tomb,5.61,30.42,45,6.18,0.03,6.070116
329,vibrava,dragon breath,bulldoze,5.61,30.42,45,6.18,0.03,6.070116
329,vibrava,dragon breath,bug buzz,5.61,30.42,45,6.18,0.03,6.070116
61,poliwhirl,mud shot,water pulse,5.6,30.37,72,9.89,0.03,9.770992
361,snorunt,powder snow,avalanche,5.6,30.37,43,5.91,0.04,5.855245
23,ekans,acid,poison fang,5.59,30.31,34,4.67,0.03,4.591462
137,porygon,charge beam,psybeam,5.59,30.31,76,10.44,0.03,10.38168
35,clefairy,pound,body slam,5.58,30.26,69,9.48,0.04,9.433607
54,psyduck,water gun,psybeam,5.58,30.26,43,5.91,0.03,5.908962
140,kabuto,mud shot,aqua jet,5.58,30.26,45,6.18,0.02,6.137028
166,ledian,bug bite,silver wind,5.58,30.26,96,13.19,0.05,13.02987
341,corphish,rock smash,vice grip,5.58,30.26,44,6.04,0.03,5.984356
27,sandshrew,scratch,rock tomb,5.57,30.21,63,8.65,0.03,8.541137
39,jigglypuff,pound,body slam,5.57,30.21,49,6.73,0.04,6.668552
158,totodile,water gun,crunch,5.56,30.15,51,7.01,0.03,6.983319
96,drowzee,confusion,psychic,5.55,30.1,79,10.85,0.05,10.86043
152,chikorita,tackle,grass knot,5.55,30.1,49,6.73,0.04,6.664782
206,dunsparce,astonish,dig,5.54,30.04,107,14.7,0.04,14.62162
258,mudkip,tackle,sludge,5.54,30.04,42,5.77,0.03,5.747809
20,raticate,bite,hyper beam,5.53,29.99,67,9.2,0.03,9.231929
79,slowpoke,water gun,water pulse,5.52,29.93,82,11.26,0.04,11.24399
345,lileep,acid,ancient power,5.52,29.93,84,11.54,0.05,11.55782
158,totodile,scratch,crunch,5.5,29.83,51,7.01,0.03,6.983319
225,delibird,present,ice punch,5.49,29.77,37,5.08,0.03,5.096598
281,kirlia,confusion,shadow sneak,5.49,29.77,35,4.81,0.03,4.834606
188,skiploom,tackle,grass knot,5.48,29.72,59,8.1,0.04,8.23862
60,poliwag,bubble,bubble beam,5.47,29.66,31,4.26,0.03,4.252191
167,spinarak,poison sting,cross poison,5.47,29.66,28,3.85,0.03,3.853548
179,mareep,thunder shock,body slam,5.47,29.66,40,5.49,0.03,5.609273
246,larvitar,bite,crunch,5.47,29.66,41,5.63,0.03,5.747809
296,makuhita,tackle,cross chop,5.47,29.66,36,4.95,0.03,5.062671
170,chinchou,bubble,water pulse,5.46,29.61,67,9.2,0.04,9.273396
188,skiploom,bullet seed,grass knot,5.46,29.61,59,8.1,0.04,8.23862
190,aipom,astonish,swift,5.46,29.61,53,7.28,0.03,7.362171
231,phanpy,rock smash,body slam,5.46,29.61,79,10.85,0.04,11.06116
304,aron,tackle,rock tomb,5.46,29.61,70,9.62,0.04,9.776647
29,nidoran female,bite,sludge bomb,5.44,29.5,45,6.18,0.04,6.310433
69,bellsprout,acid,power whip,5.44,29.5,30,4.12,0.02,4.189992
69,bellsprout,acid,sludge bomb,5.44,29.5,30,4.12,0.02,4.189992
69,bellsprout,acid,wrap,5.44,29.5,30,4.12,0.02,4.189992
102,exeggcute,confusion,ancient power,5.44,29.5,70,9.62,0.04,9.723871
231,phanpy,rock smash,bulldoze,5.44,29.5,79,10.85,0.04,11.06116
30,nidorina,poison sting,poison fang,5.43,29.45,73,10.03,0.04,10.15927
84,doduo,peck,aerial ace,5.43,29.45,29,3.98,0.02,4.03732
84,doduo,peck,brave bird,5.43,29.45,29,3.98,0.02,4.03732
84,doduo,peck,swift,5.43,29.45,29,3.98,0.02,4.03732
84,doduo,quick attack,brave bird,5.43,29.45,29,3.98,0.02,4.03732
84,doduo,quick attack,swift,5.43,29.45,29,3.98,0.02,4.03732
95,onix,rock throw,stone edge,5.43,29.45,85,11.68,0.05,11.95363
95,onix,rock throw,rock slide,5.43,29.45,85,11.68,0.05,11.95363
231,phanpy,rock smash,rock slide,5.43,29.45,79,10.85,0.04,11.06116
301,delcatty,feint attack,disarming voice,5.43,29.45,76,10.44,0.03,10.59467
37,vulpix,quick attack,flamethrower,5.41,29.34,41,5.63,0.03,5.7676
35,clefairy,zen headbutt,body slam,5.39,29.23,67,9.2,0.04,9.433607
90,shellder,ice shard,bubble beam,5.39,29.23,45,6.18,0.03,6.346244
90,shellder,tackle,bubble beam,5.39,29.23,45,6.18,0.03,6.346244
269,dustox,confusion,bug buzz,5.39,29.23,83,11.4,0.05,11.74442
30,nidorina,bite,dig,5.38,29.18,72,9.89,0.04,10.15927
72,tentacool,bubble,bubble beam,5.38,29.18,61,8.38,0.04,8.681557
118,goldeen,mud shot,water pulse,5.38,29.18,45,6.18,0.03,6.321742
296,makuhita,rock smash,low sweep,5.38,29.18,36,4.95,0.03,5.062671
109,koffing,tackle,dark pulse,5.37,29.12,56,7.69,0.03,7.884271
39,jigglypuff,feint attack,play rough,5.36,29.07,47,6.46,0.04,6.668552
246,larvitar,rock smash,crunch,5.36,29.07,41,5.63,0.03,5.747809
301,delcatty,zen headbutt,disarming voice,5.36,29.07,75,10.3,0.03,10.59467
371,bagon,ember,twister,5.35,29.01,42,5.77,0.03,5.929696
7,squirtle,bubble,aqua tail,5.34,28.96,46,6.32,0.04,6.536613
29,nidoran female,poison sting,sludge bomb,5.34,28.96,44,6.04,0.04,6.310433
339,barboach,water gun,aqua tail,5.34,28.96,37,5.08,0.03,5.21063
179,mareep,tackle,body slam,5.33,28.9,39,5.36,0.03,5.609273
190,aipom,astonish,aerial ace,5.33,28.9,52,7.14,0.03,7.362171
109,koffing,infestation,dark pulse,5.32,28.85,55,7.55,0.03,7.884271
345,lileep,infestation,ancient power,5.32,28.85,81,11.13,0.04,11.55782
299,nosepass,rock throw,rock slide,5.31,28.8,61,8.38,0.05,8.717369
158,totodile,water gun,aqua jet,5.3,28.74,49,6.73,0.03,6.983319
231,phanpy,tackle,body slam,5.3,28.74,77,10.58,0.04,11.06116
296,makuhita,tackle,heavy slam,5.3,28.74,35,4.81,0.03,5.062671
102,exeggcute,bullet seed,psychic,5.29,28.69,68,9.34,0.04,9.723871
204,pineco,bug bite,gyro ball,5.28,28.63,60,8.24,0.04,8.594854
303,mawile,astonish,vice grip,5.28,28.63,63,8.65,0.03,9.078315
137,porygon,hidden power,solar beam,5.27,28.58,72,9.89,0.03,10.38168
137,porygon,tackle,solar beam,5.27,28.58,72,9.89,0.03,10.38168
292,shedinja,bite,shadow sneak,5.27,28.58,5,0.69,0.01,0.708699
292,shedinja,bite,aerial ace,5.27,28.58,5,0.69,0.01,0.708699
292,shedinja,bite,dig,5.27,28.58,5,0.69,0.01,0.708699
83,farfetchd,fury cutter,air cutter,5.26,28.52,51,7.01,0.03,7.339553
92,gastly,sucker punch,night shade,5.26,28.52,20,2.75,0.01,2.929036
92,gastly,sucker punch,dark pulse,5.26,28.52,20,2.75,0.01,2.929036
92,gastly,sucker punch,sludge bomb,5.26,28.52,20,2.75,0.01,2.929036
92,gastly,sucker punch,ominous wind,5.26,28.52,20,2.75,0.01,2.929036
96,drowzee,pound,psyshock,5.26,28.52,75,10.3,0.05,10.86043
231,phanpy,tackle,bulldoze,5.25,28.47,76,10.44,0.04,11.06116
39,jigglypuff,feint attack,dazzling gleam,5.24,28.42,46,6.32,0.04,6.668552
60,poliwag,bubble,body slam,5.24,28.42,29,3.98,0.03,4.252191
158,totodile,scratch,aqua jet,5.24,28.42,48,6.59,0.03,6.983319
228,houndour,ember,dark pulse,5.24,28.42,36,4.95,0.02,5.243615
252,treecko,bullet seed,aerial ace,5.24,28.42,36,4.95,0.02,5.226652
27,sandshrew,mud shot,rock tomb,5.23,28.36,59,8.1,0.03,8.541137
190,aipom,astonish,low sweep,5.22,28.31,51,7.01,0.03,7.362171
225,delibird,present,aerial ace,5.22,28.31,35,4.81,0.02,5.096598
52,meowth,bite,body slam,5.21,28.25,29,3.98,0.03,4.207897
133,eevee,quick attack,swift,5.21,28.25,54,7.42,0.04,7.888041
39,jigglypuff,feint attack,body slam,5.2,28.2,46,6.32,0.04,6.668552
339,barboach,water gun,mud bomb,5.2,28.2,36,4.95,0.03,5.21063
170,chinchou,spark,water pulse,5.17,28.04,63,8.65,0.04,9.273396
281,kirlia,confusion,psychic,5.17,28.04,33,4.53,0.02,4.834606
281,kirlia,confusion,disarming voice,5.17,28.04,33,4.53,0.02,4.834606
363,spheal,water gun,body slam,5.17,28.04,51,7.01,0.04,7.546885
48,venonat,bug bite,poison fang,5.16,27.98,50,6.87,0.04,7.324475
43,oddish,acid,moonblast,5.15,27.93,43,5.91,0.03,6.370747
48,venonat,confusion,poison fang,5.15,27.93,50,6.87,0.04,7.324475
100,voltorb,spark,signal beam,5.15,27.93,38,5.22,0.03,5.669588
35,clefairy,pound,disarming voice,5.13,27.82,64,8.79,0.04,9.433607
86,seel,water gun,aqua tail,5.13,27.82,65,8.93,0.05,9.635284
95,onix,rock throw,heavy slam,5.12,27.77,80,10.99,0.05,11.95363
133,eevee,tackle,swift,5.12,27.77,53,7.28,0.03,7.888041
140,kabuto,scratch,rock tomb,5.12,27.77,41,5.63,0.02,6.137028
167,spinarak,bug bite,night slash,5.12,27.77,26,3.57,0.02,3.853548
363,spheal,water gun,aurora beam,5.1,27.66,51,7.01,0.04,7.546885
30,nidorina,poison sting,dig,5.09,27.6,68,9.34,0.04,10.15927
60,poliwag,bubble,mud bomb,5.08,27.55,28,3.85,0.03,4.252191
361,snorunt,hex,shadow ball,5.08,27.55,39,5.36,0.03,5.855245
153,bayleef,tackle,ancient power,5.07,27.49,71,9.75,0.03,10.671
300,skitty,tackle,wild charge,5.07,27.49,35,4.81,0.03,5.264348
327,spinda,sucker punch,dig,5.07,27.49,55,7.55,0.03,8.208463
96,drowzee,confusion,psybeam,5.06,27.44,72,9.89,0.05,10.86043
339,barboach,mud shot,aqua tail,5.06,27.44,35,4.81,0.03,5.21063
32,nidoran male,poison sting,body slam,5.05,27.39,30,4.12,0.03,4.495335
283,surskit,bug bite,bubble beam,5.05,27.39,33,4.53,0.03,4.916596
17,pidgeotto,steel wing,twister,5.04,27.33,53,7.28,0.03,8.048252
152,chikorita,vine whip,body slam,5.04,27.33,44,6.04,0.03,6.664782
283,surskit,bubble,bubble beam,5.04,27.33,33,4.53,0.03,4.916596
104,cubone,mud slap,bone club,5.03,27.28,64,8.79,0.04,9.615493
299,nosepass,rock throw,thunderbolt,5.03,27.28,58,7.97,0.04,8.717369
72,tentacool,poison sting,bubble beam,5.02,27.22,57,7.83,0.04,8.681557
361,snorunt,powder snow,shadow ball,5.01,27.17,39,5.36,0.03,5.855245
118,goldeen,peck,horn attack,4.99,27.06,41,5.63,0.03,6.321742
293,whismur,astonish,stomp,4.99,27.06,25,3.43,0.03,3.747055
32,nidoran male,peck,body slam,4.98,27.01,29,3.98,0.02,4.495335
204,pineco,bug bite,rock tomb,4.98,27.01,56,7.69,0.03,8.594854
35,clefairy,zen headbutt,disarming voice,4.97,26.95,62,8.52,0.04,9.433607
133,eevee,quick attack,dig,4.97,26.95,52,7.14,0.03,7.888041
95,onix,rock throw,iron head,4.96,26.9,78,10.71,0.05,11.95363
363,spheal,water gun,water pulse,4.95,26.84,49,6.73,0.04,7.546885
86,seel,lick,aqua tail,4.94,26.79,63,8.65,0.04,9.635284
299,nosepass,rock throw,rock blast,4.94,26.79,57,7.83,0.04,8.717369
72,tentacool,bubble,water pulse,4.93,26.74,56,7.69,0.04,8.681557
269,dustox,confusion,silver wind,4.93,26.74,76,10.44,0.04,11.74442
339,barboach,mud shot,mud bomb,4.93,26.74,34,4.67,0.03,5.21063
363,spheal,rock smash,aurora beam,4.93,26.74,49,6.73,0.04,7.546885
300,skitty,feint attack,wild charge,4.92,26.68,34,4.67,0.03,5.264348
133,eevee,tackle,dig,4.91,26.63,51,7.01,0.03,7.888041
327,spinda,sucker punch,rock tomb,4.9,26.57,53,7.28,0.03,8.208463
23,ekans,poison sting,poison fang,4.89,26.52,30,4.12,0.02,4.591462
174,igglybuff,pound,wild charge,4.89,26.52,28,3.85,0.04,4.387899
7,squirtle,bubble,water pulse,4.88,26.46,42,5.77,0.03,6.536613
96,drowzee,pound,psychic,4.88,26.46,70,9.62,0.04,10.86043
7,squirtle,tackle,aqua tail,4.87,26.41,42,5.77,0.03,6.536613
